symbol,side,qty,entry_time,entry_price,exit_time,exit_price,gross_pnl_paise,costs_paise,net_pnl_paise,entry_reason,exit_reason
TCS,SHORT,15,2025-12-15 09:30:00+05:30,3200.0397,2025-12-15 11:00:00+05:30,3228.2635,-42336,6416,-48752,Supertrend flipped down,stop-loss
RELIANCE,SHORT,32,2025-12-15 09:30:00+05:30,1548.2354,2025-12-15 15:15:00+05:30,1556.4668,-26341,6468,-32809,Supertrend flipped down,intraday square-off
HDFCBANK,SHORT,50,2025-12-15 09:30:00+05:30,995.1014,2025-12-15 15:15:00+05:30,996.3988,-6487,6475,-12962,Supertrend flipped down,intraday square-off
TCS,SHORT,15,2025-12-16 09:30:00+05:30,3209.9367,2025-12-16 12:30:00+05:30,3196.1146,20733,6416,14317,Supertrend flipped down,target
INFY,SHORT,31,2025-12-16 09:30:00+05:30,1588.0235,2025-12-16 15:15:00+05:30,1592.5776,-14118,6456,-20574,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,36,2025-12-16 09:30:00+05:30,1357.9925,2025-12-16 15:15:00+05:30,1364.9093,-24901,6444,-31345,Supertrend flipped down,intraday square-off
TCS,LONG,15,2025-12-17 09:30:00+05:30,3229.6686,2025-12-17 15:15:00+05:30,3216.9346,-19101,6422,-25523,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,36,2025-12-18 10:15:00+05:30,1359.5077,2025-12-18 11:00:00+05:30,1366.0633,23600,6451,17149,Supertrend flipped up,target
RELIANCE,LONG,32,2025-12-18 12:30:00+05:30,1551.1652,2025-12-18 15:15:00+05:30,1544.2366,-22172,6462,-28634,Supertrend flipped up,intraday square-off
HDFCBANK,LONG,50,2025-12-19 10:30:00+05:30,987.3961,2025-12-19 15:15:00+05:30,985.7042,-8460,6457,-14917,Supertrend flipped up,intraday square-off
INFY,SHORT,30,2025-12-19 13:15:00+05:30,1631.8103,2025-12-19 15:15:00+05:30,1640.592,-26345,6447,-32792,Supertrend flipped down,intraday square-off
ICICIBANK,LONG,36,2025-12-22 09:30:00+05:30,1362.1085,2025-12-22 12:00:00+05:30,1366.6802,16458,6453,10005,Supertrend flipped up,target
TCS,LONG,15,2025-12-22 11:30:00+05:30,3311.9933,2025-12-22 15:15:00+05:30,3325.3021,19963,6478,13485,Supertrend flipped up,intraday square-off
INFY,SHORT,30,2025-12-23 09:30:00+05:30,1660.1018,2025-12-23 15:15:00+05:30,1667.5001,-22195,6478,-28673,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,36,2025-12-23 09:45:00+05:30,1359.9919,2025-12-23 15:15:00+05:30,1364.4092,-15902,6446,-22348,Supertrend flipped down,intraday square-off
RELIANCE,SHORT,31,2025-12-24 11:00:00+05:30,1565.9301,2025-12-24 12:30:00+05:30,1560.4337,17039,6431,10608,Supertrend flipped down,target
TCS,SHORT,15,2025-12-26 10:00:00+05:30,3299.3099,2025-12-26 11:00:00+05:30,3287.0046,18458,6462,11996,Supertrend flipped down,target
HDFCBANK,SHORT,50,2025-12-26 11:45:00+05:30,991.8024,2025-12-26 12:45:00+05:30,988.5829,16097,6466,9631,Supertrend flipped down,target
ICICIBANK,SHORT,36,2025-12-26 09:30:00+05:30,1357.1927,2025-12-26 13:30:00+05:30,1352.1547,18137,6441,11696,Supertrend flipped down,target
HDFCBANK,LONG,50,2025-12-29 09:30:00+05:30,995.2985,2025-12-29 11:00:00+05:30,988.768,-32652,6465,-39117,Supertrend flipped up,stop-loss
RELIANCE,LONG,32,2025-12-31 11:15:00+05:30,1555.4665,2025-12-31 11:30:00+05:30,1561.7864,20224,6480,13744,Supertrend flipped up,target
TCS,LONG,15,2026-01-01 12:30:00+05:30,3228.7683,2026-01-01 15:15:00+05:30,3224.8323,-5904,6426,-12330,Supertrend flipped up,intraday square-off
INFY,LONG,30,2026-01-01 11:30:00+05:30,1633.1898,2026-01-01 15:15:00+05:30,1628.8112,-13136,6444,-19580,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,37,2026-01-01 12:15:00+05:30,1338.3984,2026-01-01 15:15:00+05:30,1337.7012,2580,6464,-3884,Supertrend flipped down,intraday square-off
TCS,SHORT,15,2026-01-05 09:30:00+05:30,3218.8341,2026-01-05 09:30:00+05:30,3204.6275,21310,6421,14889,Supertrend flipped down,target
INFY,SHORT,31,2026-01-05 09:30:00+05:30,1603.4188,2026-01-05 09:30:00+05:30,1592.039,35278,6471,28807,Supertrend flipped down,target
HDFCBANK,SHORT,50,2026-01-05 09:30:00+05:30,991.5025,2026-01-05 11:15:00+05:30,985.4839,30093,6464,23629,Supertrend flipped down,target
RELIANCE,SHORT,31,2026-01-05 13:30:00+05:30,1586.224,2026-01-05 14:00:00+05:30,1579.8402,19790,6451,13339,Supertrend flipped down,target
TCS,LONG,15,2026-01-06 10:00:00+05:30,3246.8738,2026-01-06 15:15:00+05:30,3254.5234,11474,6440,5034,Supertrend flipped up,intraday square-off
INFY,LONG,30,2026-01-06 10:00:00+05:30,1614.3842,2026-01-06 15:15:00+05:30,1612.716,-5004,6427,-11431,Supertrend flipped up,intraday square-off
TCS,SHORT,15,2026-01-08 09:30:00+05:30,3232.9298,2026-01-08 10:15:00+05:30,3210.2775,33979,6427,27552,Supertrend flipped down,target
INFY,SHORT,30,2026-01-08 09:45:00+05:30,1625.7121,2026-01-08 12:30:00+05:30,1616.201,28533,6437,22096,Supertrend flipped down,target
ICICIBANK,SHORT,35,2026-01-09 09:30:00+05:30,1416.8748,2026-01-09 10:30:00+05:30,1407.9728,31157,6465,24692,Supertrend flipped down,target
INFY,LONG,30,2026-01-09 09:45:00+05:30,1624.8873,2026-01-09 14:30:00+05:30,1608.6173,-48810,6424,-55234,Supertrend flipped up,Supertrend flipped down
ICICIBANK,LONG,35,2026-01-12 12:30:00+05:30,1414.3242,2026-01-12 12:30:00+05:30,1422.487,28570,6474,22096,Supertrend flipped up,target
RELIANCE,LONG,34,2026-01-12 12:45:00+05:30,1469.2406,2026-01-12 14:00:00+05:30,1479.5648,35102,6491,28611,Supertrend flipped up,target
TCS,LONG,15,2026-01-12 12:45:00+05:30,3222.2664,2026-01-12 15:15:00+05:30,3226.5318,6398,6427,-29,Supertrend flipped up,intraday square-off
HDFCBANK,LONG,53,2026-01-12 12:30:00+05:30,939.0816,2026-01-12 15:15:00+05:30,936.5689,-13317,6470,-19787,Supertrend flipped up,intraday square-off
HDFCBANK,SHORT,53,2026-01-13 14:15:00+05:30,935.1694,2026-01-13 15:15:00+05:30,938.6315,-18349,6468,-24817,Supertrend flipped down,intraday square-off
TCS,SHORT,15,2026-01-14 09:45:00+05:30,3229.031,2026-01-14 10:30:00+05:30,3204.9625,36103,6426,29677,Supertrend flipped down,target
INFY,LONG,31,2026-01-14 09:30:00+05:30,1603.3809,2026-01-14 13:45:00+05:30,1583.9552,-60219,6456,-66675,Supertrend flipped up,stop-loss
RELIANCE,LONG,34,2026-01-14 11:00:00+05:30,1464.4392,2026-01-14 15:15:00+05:30,1456.6629,-26440,6467,-32907,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,35,2026-01-14 10:15:00+05:30,1420.8736,2026-01-14 15:15:00+05:30,1417.9252,10319,6472,3847,Supertrend flipped down,intraday square-off
RELIANCE,SHORT,34,2026-01-16 13:00:00+05:30,1458.3624,2026-01-16 15:15:00+05:30,1457.037,4506,6467,-1961,Supertrend flipped down,intraday square-off
TCS,LONG,15,2026-01-16 10:30:00+05:30,3215.4643,2026-01-16 15:15:00+05:30,3204.4384,-16539,6417,-22956,Supertrend flipped up,intraday square-off
HDFCBANK,LONG,53,2026-01-16 10:30:00+05:30,934.2802,2026-01-16 15:15:00+05:30,930.7207,-18865,6460,-25325,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,36,2026-01-19 09:30:00+05:30,1369.1891,2026-01-19 14:45:00+05:30,1385.4155,-58415,6461,-64876,Supertrend flipped down,Supertrend flipped up
INFY,SHORT,29,2026-01-19 09:30:00+05:30,1670.9986,2026-01-19 15:15:00+05:30,1682.6046,-33658,6430,-40088,Supertrend flipped down,intraday square-off
HDFCBANK,LONG,53,2026-01-20 12:00:00+05:30,932.9298,2026-01-20 15:15:00+05:30,930.3708,-13563,6458,-20021,Supertrend flipped up,intraday square-off
RELIANCE,LONG,35,2026-01-21 12:30:00+05:30,1397.3191,2026-01-21 12:45:00+05:30,1407.6966,36321,6454,29867,Supertrend flipped up,target
TCS,LONG,15,2026-01-21 12:15:00+05:30,3129.8387,2026-01-21 15:15:00+05:30,3122.0631,-11663,6372,-18035,Supertrend flipped up,intraday square-off
RELIANCE,SHORT,35,2026-01-22 13:30:00+05:30,1396.7808,2026-01-22 15:15:00+05:30,1401.9204,-17989,6444,-24433,Supertrend flipped down,intraday square-off
TCS,SHORT,15,2026-01-22 13:15:00+05:30,3125.4621,2026-01-22 15:15:00+05:30,3152.8456,-41075,6375,-47450,Supertrend flipped down,intraday square-off
TCS,SHORT,15,2026-01-23 14:15:00+05:30,3160.4516,2026-01-23 15:15:00+05:30,3161.8483,-2095,6391,-8486,Supertrend flipped down,intraday square-off
ICICIBANK,LONG,36,2026-01-23 12:45:00+05:30,1352.5056,2026-01-23 15:15:00+05:30,1343.8967,-30992,6429,-37421,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,36,2026-01-27 13:00:00+05:30,1352.9057,2026-01-27 15:00:00+05:30,1362.5524,34728,6447,28281,Supertrend flipped up,target
HDFCBANK,LONG,54,2026-01-27 09:45:00+05:30,921.1263,2026-01-27 15:15:00+05:30,925.0224,21039,6480,14559,Supertrend flipped up,intraday square-off
INFY,SHORT,29,2026-01-28 10:00:00+05:30,1667.7995,2026-01-28 11:00:00+05:30,1658.1722,27919,6424,21495,Supertrend flipped down,target
RELIANCE,LONG,35,2026-01-28 09:30:00+05:30,1402.5206,2026-01-28 15:15:00+05:30,1395.8811,-23238,6443,-29681,Supertrend flipped up,intraday square-off
TCS,LONG,15,2026-01-28 09:30:00+05:30,3188.7563,2026-01-28 15:15:00+05:30,3198.5402,14676,6408,8268,Supertrend flipped up,intraday square-off
HDFCBANK,SHORT,53,2026-01-29 10:15:00+05:30,925.7222,2026-01-29 12:00:00+05:30,934.4485,-46249,6453,-52702,Supertrend flipped down,stop-loss
ICICIBANK,SHORT,36,2026-01-29 09:30:00+05:30,1354.9934,2026-01-29 12:30:00+05:30,1370.8111,-56944,6443,-63387,Supertrend flipped down,Supertrend flipped up
ICICIBANK,SHORT,36,2026-01-30 10:30:00+05:30,1370.6887,2026-01-30 11:15:00+05:30,1360.9775,34960,6458,28502,Supertrend flipped down,target
RELIANCE,SHORT,36,2026-02-01 12:30:00+05:30,1369.589,2026-02-01 12:30:00+05:30,1352.9584,59870,6454,53416,Supertrend flipped down,target
TCS,LONG,15,2026-02-01 12:15:00+05:30,3154.0459,2026-02-01 12:30:00+05:30,3110.6312,-65122,6370,-71492,Supertrend flipped up,stop-loss
INFY,LONG,30,2026-02-01 12:15:00+05:30,1638.6915,2026-02-01 13:00:00+05:30,1657.6573,56898,6469,50429,Supertrend flipped up,target
RELIANCE,LONG,36,2026-02-02 12:15:00+05:30,1378.7135,2026-02-02 15:15:00+05:30,1390.5827,42729,6482,36247,Supertrend flipped up,intraday square-off
HDFCBANK,LONG,52,2026-02-03 09:30:00+05:30,953.486,2026-02-03 15:15:00+05:30,948.2654,-27147,6459,-33606,Supertrend flipped up,intraday square-off
INFY,LONG,29,2026-02-03 09:30:00+05:30,1680.8041,2026-02-03 15:15:00+05:30,1655.7031,-72793,6418,-79211,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,35,2026-02-03 09:30:00+05:30,1392.7177,2026-02-03 15:15:00+05:30,1388.6833,-14120,6434,-20554,Supertrend flipped up,intraday square-off
RELIANCE,SHORT,34,2026-02-05 12:45:00+05:30,1441.9673,2026-02-05 15:15:00+05:30,1444.8333,-9745,6449,-16194,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,35,2026-02-05 14:15:00+05:30,1399.3801,2026-02-05 15:15:00+05:30,1398.7195,2312,6445,-4133,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,35,2026-02-09 10:30:00+05:30,1397.0808,2026-02-09 13:15:00+05:30,1390.1183,24369,6442,17927,Supertrend flipped down,target
TCS,LONG,16,2026-02-09 11:00:00+05:30,2954.4861,2026-02-09 15:15:00+05:30,2942.617,-18991,6381,-25372,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,35,2026-02-10 09:30:00+05:30,1401.7204,2026-02-10 15:00:00+05:30,1407.8446,21435,6455,14980,Supertrend flipped up,target
RELIANCE,SHORT,34,2026-02-10 12:30:00+05:30,1456.063,2026-02-10 15:15:00+05:30,1457.137,-3651,6465,-10116,Supertrend flipped down,intraday square-off
INFY,LONG,33,2026-02-10 10:30:00+05:30,1510.453,2026-02-10 15:15:00+05:30,1496.351,-46537,6464,-53001,Supertrend flipped up,intraday square-off
TCS,SHORT,16,2026-02-11 09:45:00+05:30,2964.5104,2026-02-11 12:00:00+05:30,2946.5607,28719,6390,22329,Supertrend flipped down,target
RELIANCE,SHORT,34,2026-02-12 11:30:00+05:30,1456.9628,2026-02-12 14:00:00+05:30,1451.0317,20166,6464,13702,Supertrend flipped down,target
HDFCBANK,LONG,54,2026-02-13 10:00:00+05:30,923.9771,2026-02-13 12:00:00+05:30,915.6748,-44833,6466,-51299,Supertrend flipped up,stop-loss
INFY,LONG,37,2026-02-13 11:45:00+05:30,1349.6048,2026-02-13 14:15:00+05:30,1375.4812,95743,6507,89236,Supertrend flipped up,target
TCS,LONG,18,2026-02-13 12:00:00+05:30,2689.6066,2026-02-13 15:15:00+05:30,2689.193,-745,6427,-7172,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,35,2026-02-13 11:00:00+05:30,1418.1744,2026-02-13 15:15:00+05:30,1414.6243,12426,6468,5958,Supertrend flipped down,intraday square-off
HDFCBANK,LONG,54,2026-02-16 09:45:00+05:30,917.5752,2026-02-16 10:30:00+05:30,924.0158,34779,6476,28303,Supertrend flipped up,target
RELIANCE,LONG,34,2026-02-16 14:30:00+05:30,1432.2295,2026-02-16 15:15:00+05:30,1437.7685,18833,6442,12391,Supertrend flipped up,intraday square-off
INFY,SHORT,35,2026-02-17 14:00:00+05:30,1400.8796,2026-02-17 15:15:00+05:30,1391.9174,31368,6447,24921,Supertrend flipped down,intraday square-off
TCS,SHORT,18,2026-02-18 09:30:00+05:30,2711.3863,2026-02-18 09:45:00+05:30,2684.592,48230,6438,41792,Supertrend flipped down,target
RELIANCE,LONG,34,2026-02-18 13:15:00+05:30,1434.8303,2026-02-18 15:00:00+05:30,1440.5305,19381,6444,12937,Supertrend flipped up,target
TCS,LONG,18,2026-02-19 09:30:00+05:30,2721.8163,2026-02-19 10:00:00+05:30,2743.6785,39352,6459,32893,Supertrend flipped up,target
ICICIBANK,SHORT,35,2026-02-19 11:15:00+05:30,1398.9802,2026-02-19 12:00:00+05:30,1393.8353,18007,6444,11563,Supertrend flipped down,target
HDFCBANK,SHORT,54,2026-02-19 11:30:00+05:30,918.9242,2026-02-19 15:00:00+05:30,915.9181,16233,6467,9766,Supertrend flipped down,target
INFY,LONG,36,2026-02-19 09:30:00+05:30,1387.7162,2026-02-19 15:00:00+05:30,1367.2144,-73806,6459,-80265,Supertrend flipped up,stop-loss
TCS,SHORT,18,2026-02-19 14:00:00+05:30,2694.1915,2026-02-19 15:15:00+05:30,2676.4027,32020,6428,25592,Supertrend flipped down,intraday square-off
RELIANCE,LONG,35,2026-02-20 10:45:00+05:30,1420.326,2026-02-20 15:15:00+05:30,1418.0744,-7880,6470,-14350,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,35,2026-02-20 10:30:00+05:30,1401.2202,2026-02-20 15:15:00+05:30,1393.5818,-26735,6441,-33176,Supertrend flipped up,intraday square-off
TCS,SHORT,18,2026-02-23 10:45:00+05:30,2663.3008,2026-02-23 15:15:00+05:30,2677.0029,-24664,6411,-31075,Supertrend flipped down,intraday square-off
HDFCBANK,LONG,54,2026-02-23 09:30:00+05:30,924.5773,2026-02-23 15:15:00+05:30,923.8728,-3804,6479,-10283,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,35,2026-02-24 10:15:00+05:30,1394.1816,2026-02-24 12:15:00+05:30,1388.7813,18901,6439,12462,Supertrend flipped down,target
HDFCBANK,SHORT,54,2026-02-24 12:45:00+05:30,916.9248,2026-02-24 13:30:00+05:30,912.7667,22454,6463,15991,Supertrend flipped down,target
RELIANCE,SHORT,35,2026-02-24 10:30:00+05:30,1414.6755,2026-02-24 15:15:00+05:30,1429.5287,-51986,6469,-58455,Supertrend flipped down,intraday square-off
INFY,LONG,38,2026-02-25 09:30:00+05:30,1301.1902,2026-02-25 09:45:00+05:30,1315.3775,53912,6478,47434,Supertrend flipped up,target
RELIANCE,SHORT,35,2026-02-25 12:45:00+05:30,1419.474,2026-02-25 13:00:00+05:30,1412.3073,25084,6470,18614,Supertrend flipped down,target
TCS,LONG,18,2026-02-25 09:30:00+05:30,2638.0912,2026-02-25 15:15:00+05:30,2627.2116,-19583,6387,-25970,Supertrend flipped up,intraday square-off
INFY,SHORT,38,2026-02-25 13:30:00+05:30,1288.4134,2026-02-25 15:15:00+05:30,1290.1869,-6740,6446,-13186,Supertrend flipped down,intraday square-off
ICICIBANK,LONG,35,2026-02-25 09:45:00+05:30,1400.7201,2026-02-25 15:15:00+05:30,1398.9802,-6090,6446,-12536,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,35,2026-02-27 10:30:00+05:30,1392.1822,2026-02-27 13:15:00+05:30,1383.9468,28824,6436,22388,Supertrend flipped down,target
TCS,SHORT,18,2026-02-27 14:30:00+05:30,2634.0096,2026-02-27 15:15:00+05:30,2640.3919,-11488,6392,-17880,Supertrend flipped down,intraday square-off
INFY,SHORT,38,2026-03-02 09:30:00+05:30,1292.1123,2026-03-02 11:30:00+05:30,1280.4691,44244,6449,37795,Supertrend flipped down,target
RELIANCE,LONG,37,2026-03-04 12:00:00+05:30,1345.9036,2026-03-04 15:15:00+05:30,1343.2969,-9645,6474,-16119,Supertrend flipped up,intraday square-off
HDFCBANK,LONG,56,2026-03-04 13:15:00+05:30,878.9136,2026-03-04 15:15:00+05:30,868.5893,-57816,6438,-64254,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,36,2026-03-04 14:15:00+05:30,1370.2109,2026-03-04 15:15:00+05:30,1362.791,-26712,6452,-33164,Supertrend flipped up,intraday square-off
INFY,SHORT,38,2026-03-05 10:30:00+05:30,1292.912,2026-03-05 15:00:00+05:30,1309.8928,-64527,6456,-70983,Supertrend flipped down,Supertrend flipped up
HDFCBANK,SHORT,57,2026-03-06 09:30:00+05:30,864.6405,2026-03-06 14:00:00+05:30,856.7636,44898,6454,38444,Supertrend flipped down,target
ICICIBANK,SHORT,37,2026-03-06 09:30:00+05:30,1325.6022,2026-03-06 15:00:00+05:30,1311.1009,53655,6446,47209,Supertrend flipped down,target
TCS,SHORT,19,2026-03-06 13:30:00+05:30,2565.2302,2026-03-06 15:15:00+05:30,2560.0678,9809,6437,3372,Supertrend flipped down,intraday square-off
INFY,SHORT,38,2026-03-09 09:30:00+05:30,1294.3116,2026-03-09 14:45:00+05:30,1312.5726,-69392,6459,-75851,Supertrend flipped down,stop-loss
TCS,LONG,19,2026-03-09 11:30:00+05:30,2552.4655,2026-03-09 15:15:00+05:30,2527.2416,-47925,6416,-54341,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,38,2026-03-10 09:30:00+05:30,1296.989,2026-03-10 14:00:00+05:30,1309.6854,48246,6471,41775,Supertrend flipped up,target
HDFCBANK,LONG,58,2026-03-10 09:30:00+05:30,850.8052,2026-03-10 15:15:00+05:30,849.4451,-7888,6457,-14345,Supertrend flipped up,intraday square-off
RELIANCE,SHORT,35,2026-03-11 09:45:00+05:30,1401.4794,2026-03-11 15:15:00+05:30,1390.0169,40119,6446,33673,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,38,2026-03-11 10:15:00+05:30,1296.8108,2026-03-11 15:15:00+05:30,1295.7886,3884,6456,-2572,Supertrend flipped down,intraday square-off
HDFCBANK,LONG,60,2026-03-16 11:15:00+05:30,827.9483,2026-03-16 14:15:00+05:30,834.9835,42211,6484,35727,Supertrend flipped up,target
TCS,LONG,20,2026-03-16 14:30:00+05:30,2403.2208,2026-03-16 14:45:00+05:30,2422.516,38591,6426,32165,Supertrend flipped up,target
RELIANCE,LONG,35,2026-03-16 14:30:00+05:30,1391.2172,2026-03-16 15:15:00+05:30,1396.381,18073,6442,11631,Supertrend flipped up,intraday square-off
INFY,LONG,40,2026-03-16 14:30:00+05:30,1245.2735,2026-03-16 15:15:00+05:30,1251.6244,25404,6484,18920,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,39,2026-03-16 14:30:00+05:30,1269.0806,2026-03-16 15:15:00+05:30,1274.5175,21204,6471,14733,Supertrend flipped up,intraday square-off
INFY,LONG,39,2026-03-18 09:30:00+05:30,1257.5772,2026-03-18 09:45:00+05:30,1270.1132,48891,6462,42429,Supertrend flipped up,target
ICICIBANK,SHORT,39,2026-03-18 09:45:00+05:30,1275.0174,2026-03-18 11:30:00+05:30,1295.2151,-78771,6479,-85250,Supertrend flipped down,stop-loss
HDFCBANK,SHORT,59,2026-03-18 10:00:00+05:30,833.5499,2026-03-18 14:30:00+05:30,846.2038,-74658,6458,-81116,Supertrend flipped down,Supertrend flipped up
TCS,LONG,20,2026-03-18 09:30:00+05:30,2461.4382,2026-03-18 15:15:00+05:30,2440.2677,-42341,6443,-48784,Supertrend flipped up,Supertrend flipped down
RELIANCE,SHORT,35,2026-03-19 12:30:00+05:30,1399.58,2026-03-19 13:45:00+05:30,1389.9235,33798,6444,27354,Supertrend flipped down,target
ICICIBANK,SHORT,39,2026-03-19 09:30:00+05:30,1264.6205,2026-03-19 14:45:00+05:30,1251.4501,51365,6454,44911,Supertrend flipped down,target
TCS,LONG,20,2026-03-20 09:30:00+05:30,2388.7164,2026-03-20 15:15:00+05:30,2386.6838,-4065,6402,-10467,Supertrend flipped up,intraday square-off
INFY,LONG,40,2026-03-20 09:30:00+05:30,1247.9743,2026-03-20 15:15:00+05:30,1254.9234,27797,6488,21309,Supertrend flipped up,intraday square-off
RELIANCE,SHORT,35,2026-03-23 09:30:00+05:30,1404.2786,2026-03-23 10:30:00+05:30,1392.331,41816,6450,35366,Supertrend flipped down,target
HDFCBANK,LONG,65,2026-03-24 09:30:00+05:30,758.3274,2026-03-24 12:45:00+05:30,767.1424,57297,6474,50823,Supertrend flipped up,target
ICICIBANK,LONG,40,2026-03-24 09:30:00+05:30,1241.4723,2026-03-24 14:15:00+05:30,1252.4393,43868,6482,37386,Supertrend flipped up,target
TCS,SHORT,20,2026-03-25 14:30:00+05:30,2387.8834,2026-03-25 15:15:00+05:30,2379.2136,17340,6402,10938,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,39,2026-03-27 09:30:00+05:30,1251.3245,2026-03-27 14:00:00+05:30,1240.5337,42084,6438,35646,Supertrend flipped down,target
INFY,SHORT,39,2026-03-27 11:30:00+05:30,1271.8183,2026-03-27 15:15:00+05:30,1270.481,5216,6467,-1251,Supertrend flipped down,intraday square-off
INFY,LONG,38,2026-04-01 09:30:00+05:30,1283.2849,2026-04-01 10:00:00+05:30,1300.6427,65960,6458,59502,Supertrend flipped up,target
TCS,LONG,20,2026-04-01 09:30:00+05:30,2443.6329,2026-04-01 10:15:00+05:30,2471.1966,55127,6459,48668,Supertrend flipped up,target
RELIANCE,LONG,36,2026-04-01 09:30:00+05:30,1372.2115,2026-04-01 15:15:00+05:30,1369.489,-9801,6458,-16259,Supertrend flipped up,intraday square-off
HDFCBANK,LONG,66,2026-04-01 09:30:00+05:30,752.0255,2026-04-01 15:15:00+05:30,740.5278,-75885,6447,-82332,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,40,2026-04-01 09:30:00+05:30,1223.567,2026-04-01 15:15:00+05:30,1212.1362,-45723,6432,-52155,Supertrend flipped up,intraday square-off
HDFCBANK,LONG,67,2026-04-02 13:45:00+05:30,742.2226,2026-04-02 14:15:00+05:30,748.4276,41573,6486,35087,Supertrend flipped up,target
TCS,LONG,20,2026-04-02 13:30:00+05:30,2446.6338,2026-04-02 14:30:00+05:30,2468.6667,44066,6457,37609,Supertrend flipped up,target
INFY,LONG,38,2026-04-02 13:45:00+05:30,1285.8856,2026-04-02 14:45:00+05:30,1298.1339,46544,6456,40088,Supertrend flipped up,target
ICICIBANK,LONG,41,2026-04-02 13:45:00+05:30,1205.9617,2026-04-02 15:00:00+05:30,1215.7862,40280,6474,33806,Supertrend flipped up,target
RELIANCE,SHORT,37,2026-04-06 09:30:00+05:30,1325.3023,2026-04-06 10:30:00+05:30,1308.8273,60957,6445,54512,Supertrend flipped down,target
INFY,SHORT,37,2026-04-08 10:30:00+05:30,1331.3005,2026-04-08 15:15:00+05:30,1348.4044,-63284,6460,-69744,Supertrend flipped down,intraday square-off
HDFCBANK,SHORT,62,2026-04-09 09:45:00+05:30,804.7585,2026-04-09 13:45:00+05:30,796.7349,49747,6475,43272,Supertrend flipped down,target
ICICIBANK,SHORT,38,2026-04-09 09:45:00+05:30,1292.5121,2026-04-09 14:15:00+05:30,1281.0717,43474,6449,37025,Supertrend flipped down,target
RELIANCE,SHORT,37,2026-04-09 10:45:00+05:30,1331.9003,2026-04-09 15:15:00+05:30,1330.5991,4815,6456,-1641,Supertrend flipped down,intraday square-off
TCS,SHORT,19,2026-04-10 09:30:00+05:30,2540.3377,2026-04-10 09:30:00+05:30,2510.5943,56512,6418,50094,Supertrend flipped down,target
ICICIBANK,SHORT,38,2026-04-13 09:30:00+05:30,1300.8096,2026-04-13 11:30:00+05:30,1322.9406,-84098,6468,-90566,Supertrend flipped down,stop-loss
RELIANCE,SHORT,38,2026-04-13 09:30:00+05:30,1313.6058,2026-04-13 15:15:00+05:30,1315.7946,-8318,6481,-14799,Supertrend flipped down,intraday square-off
HDFCBANK,SHORT,63,2026-04-13 09:30:00+05:30,789.3131,2026-04-13 15:15:00+05:30,794.5383,-32918,6476,-39394,Supertrend flipped down,intraday square-off
TCS,LONG,19,2026-04-15 09:30:00+05:30,2548.5643,2026-04-15 15:15:00+05:30,2552.8339,8112,6430,1682,Supertrend flipped up,intraday square-off
INFY,LONG,37,2026-04-15 09:30:00+05:30,1317.6952,2026-04-15 15:15:00+05:30,1304.9084,-47311,6425,-53736,Supertrend flipped up,intraday square-off
HDFCBANK,SHORT,62,2026-04-16 11:45:00+05:30,805.5083,2026-04-16 12:00:00+05:30,800.0645,33751,6478,27273,Supertrend flipped down,target
RELIANCE,SHORT,37,2026-04-16 10:00:00+05:30,1332.4002,2026-04-16 15:15:00+05:30,1343.703,-41820,6460,-48280,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,37,2026-04-16 13:00:00+05:30,1345.3963,2026-04-16 15:15:00+05:30,1343.4029,7375,6475,900,Supertrend flipped down,intraday square-off
HDFCBANK,LONG,62,2026-04-20 11:45:00+05:30,802.1906,2026-04-20 15:15:00+05:30,795.0614,-44201,6460,-50661,Supertrend flipped up,intraday square-off
INFY,SHORT,38,2026-04-21 09:30:00+05:30,1303.6088,2026-04-21 10:45:00+05:30,1318.2413,-55604,6469,-62073,Supertrend flipped down,stop-loss
ICICIBANK,LONG,36,2026-04-21 10:00:00+05:30,1371.2112,2026-04-21 11:00:00+05:30,1381.9066,38503,6472,32031,Supertrend flipped up,target
RELIANCE,SHORT,36,2026-04-21 12:30:00+05:30,1356.7928,2026-04-21 15:15:00+05:30,1353.3059,12553,6441,6112,Supertrend flipped down,intraday square-off
